image_id,mean_red,mean_green,mean_blue,mean_grayscale,std_red,std_green,std_blue,std_grayscale,median_red,median_green,median_blue,median_grayscale,mode_red,mode_green,mode_blue,mode_grayscale,min_red,min_green,min_blue,min_grayscale,max_red,max_green,max_blue,max_grayscale,range_red,range_green,range_blue,range_grayscale,skewness_red,skewness_green,skewness_blue,skewness_grayscale,kurtosis_red,kurtosis_green,kurtosis_blue,kurtosis_grayscale,entropy_red,entropy_green,entropy_blue,entropy_grayscale,quantile_0.25_red,quantile_0.25_green,quantile_0.25_blue,quantile_0.25_grayscale,quantile_0.75_red,quantile_0.75_green,quantile_0.75_blue,quantile_0.75_grayscale,iqr_red,iqr_green,iqr_blue,iqr_grayscale,mean_histogram,std_histogram,median_histogram,mode_histogram,min_histogram,max_histogram,range_histogram,skewness_histogram,kurtosis_histogram,uniformity_histogram,entropy_histogram,R_histogram,contrast_coocurrence_matrix,dissimilarity_coocurrence_matrix,homogeneity_coocurrence_matrix,energy_coocurrence_matrix,correlation_coocurrence_matrix,label
..\data\train\pools\img97.jpg,78.4428,81.6956,77.1224,78.8132,37.384118662341095,39.03770152865048,41.13387190916994,38.74979104150112,69.0,70.0,67.0,68.0,62.0,68.0,71.0,68.0,0.0,0.0,0.0,0.0,235.0,249.0,253.0,244.0,235.0,249.0,253.0,244.0,1.8817297862485542,1.9843446909347846,1.8921338351503776,1.9448994304537888,3.9585765588380744,3.93882247124684,3.6884842004459886,3.9144587448681385,6.459368241787827,6.419955100835154,6.501581447306217,6.3556640826613595,13.229166666666666,16.2828125,7.23828125,11.828125,27.43075284090909,33.48046875,21.229817708333332,27.9625,14.201586174242424,17.19765625,13.991536458333332,16.134375,0.3370344262295082,0.16343011869375168,71.0,71.0,7.0,71.0,64.0,-0.0329395218490418,0.010447314657975625,0.023521453372749256,0.8244460878589481,7.507847997145767e-05,579.2865306122447,13.12897959183673,0.16747968252862708,0.03746107239552689,0.8095098618623411,pools
..\data\train\no_pools\img1227.jpg,61.5508,80.89,77.7504,73.0848,7.3428754149856035,7.1642096563403275,7.595742217848101,7.328465662060511,62.0,81.0,78.0,74.0,62.0,80.0,79.0,74.0,32.0,52.0,49.0,44.0,90.0,112.0,109.0,103.0,58.0,60.0,60.0,59.0,-0.41599289084232594,-0.3181531054470992,-0.3153875572552359,-0.36612805396601217,0.5182932961301923,0.5960445881473362,0.46158477533378717,0.5398748274561589,4.881951670498563,4.847375100058099,4.933660599360259,4.882751119165843,47.73706896551724,67.75927734375,63.90056818181818,59.68494591346154,52.78816598360656,72.6733630952381,68.80034722222223,64.8052734375,5.051097018089322,4.914085751488102,4.899779040404049,5.120327524038466,2.1306305084745762,3.4250561654003824,130.0,130.0,1.0,130.0,129.0,-32.559401095524535,63.93127559748012,0.7622282994541799,1.4998748032595153,0.0026829628683863183,33.39183673469388,4.475918367346939,0.19913598566410345,0.05058590493005606,0.6874720835400875,no_pools
..\data\train\no_pools\img737.jpg,55.4356,68.1844,58.726,60.48,27.603207289009006,29.435950751419597,30.598753634747936,28.89037209867675,54.0,72.0,57.0,61.0,45.0,77.0,54.0,65.0,0.0,0.0,0.0,0.0,132.0,134.0,135.0,133.0,132.0,134.0,135.0,133.0,0.15190238792953015,-0.43924760659817647,0.08415703562598437,-0.06673923352361408,-0.5361423246294108,-0.508438987373002,-0.6652919066601131,-0.5697246298059633,6.636745314959056,6.752566729853148,6.779584495535902,6.724548161311512,1.4758522727272727,5.746448863636363,0.353515625,3.3291666666666666,9.760653409090908,12.153645833333334,7.428850446428571,9.623046875,8.284801136363635,6.407196969696971,7.075334821428571,6.293880208333333,0.8714676691729324,0.654441890177631,117.0,125.0,2.0,125.0,123.0,-1.1856083039489802,1.009037601786419,0.03991097570693651,1.3906359330448148,9.936006723709756e-05,137.83224489795919,7.962040816326531,0.1523899423947479,0.024157611031767657,0.9173770861004156,no_pools
..\data\train\pools\img869.jpg,102.5484,104.6072,91.2336,99.1196,54.25916749674657,51.6548865854916,56.27843486665207,53.65587848353617,85.0,86.5,68.0,79.0,70.0,77.0,57.0,65.0,0.0,0.0,0.0,1.0,255.0,252.0,250.0,252.0,255.0,252.0,250.0,251.0,0.6133650416353347,0.5343644982057405,0.5945235281704324,0.5622170228312544,-0.6124663986694188,-0.706492191590328,-0.8909794058560379,-0.7966447267665457,7.492524727446916,7.389492269188352,7.383017542903687,7.395298234173149,13.720703125,11.6640625,2.34375,9.415364583333334,23.44482421875,25.434375,12.646484375,19.75,9.72412109375,13.7703125,10.302734375,10.334635416666666,0.39683824701195214,0.21591518646487207,79.0,65.0,51.0,65.0,14.0,-0.06014208424498102,0.02341668514816486,0.007827911689020809,0.939198953026114,1.4704799876419372e-05,836.2408163265306,19.189387755102043,0.07474063734755601,0.018996042903216485,0.8560685395846068,pools
..\data\train\pools\img816.jpg,93.0584,99.7924,98.2584,96.7096,44.9054628017572,56.304341770772886,65.50788371974781,53.447309266603874,95.0,92.0,83.0,90.0,99.0,98.0,81.0,92.0,0.0,0.0,0.0,0.0,254.0,255.0,255.0,254.0,254.0,255.0,255.0,254.0,0.44059834338467374,0.6684324812021547,1.0066418410035927,0.607636064763797,0.8646045758070557,-0.01853359601655935,0.23009726953746235,0.015971374909806713,7.319372108951804,7.496943738806212,7.469007048244132,7.474242445163171,2.00390625,0.5891927083333333,0.0,1.1903409090909092,9.455729166666666,8.681640625,5.009765625,7.7626953125,7.451822916666666,8.092447916666666,5.009765625,6.572354403409091,0.38159055118110236,0.2109297541372728,90.0,92.0,127.0,92.0,-35.0,-0.05302052063289292,0.019870754002410434,0.006988447958335917,0.9402112921683236,1.1798454632061528e-05,1190.0861224489797,21.911428571428573,0.07223368371002728,0.018143763894606424,0.7928251473324359,pools
..\data\train\pools\img286.jpg,116.4616,113.8544,110.1944,113.1592,45.26628464365062,46.624650139598906,47.48077304172711,45.635567875945185,114.0,110.0,105.0,109.0,114.0,109.0,102.0,108.0,0.0,0.0,0.0,1.0,255.0,255.0,255.0,252.0,255.0,255.0,255.0,251.0,0.32116764872481457,0.4968700059092746,0.7810285650000487,0.4927945395358848,0.9756509220107752,0.8518479746737215,0.9505648772663364,0.8296099718254886,7.291596124276417,7.282021009329281,7.288385358207041,7.2710896894333,11.005859375,10.05859375,9.013671875,10.9267578125,27.041015625,25.359375,28.359375,26.899739583333332,16.03515625,15.30078125,19.345703125,15.972981770833332,0.4538486055776893,0.18375980778157228,110.0,109.0,3.0,109.0,106.0,-0.08973162890561039,0.039925458919682674,0.009362469984920874,0.9233636007063387,2.069895599865479e-05,737.524081632653,17.4930612244898,0.0946919314994562,0.020424483270525394,0.8235114574488723,pools
..\data\train\no_pools\img1334.jpg,62.4584,87.858,90.8192,80.0296,7.879763285784669,7.772530861952238,9.091452654004199,8.052522824556288,63.0,89.0,92.0,81.0,66.0,89.0,93.0,83.0,17.0,37.0,35.0,29.0,91.0,113.0,117.0,105.0,74.0,76.0,82.0,76.0,-0.7484420942516058,-1.1919284631104934,-1.234538566172477,-1.1146016975813005,1.723564485678895,3.5191234822738826,3.101032574461602,2.96826415531093,4.94554035686408,4.854992028122435,5.071499379014162,4.9222780663714225,46.50824652777778,70.70052083333333,70.62760416666667,62.6875,52.593587239583336,77.9266826923077,78.73966733870968,69.80433238636364,6.085340711805557,7.226161858974365,8.112063172043008,7.11683238636364,2.2555157894736846,2.9171520556799067,175.0,181.0,1.0,181.0,180.0,-32.07412495975109,68.10840438903156,0.4645322388919667,1.3348234020161909,0.0016387589252893076,22.745714285714286,3.5873469387755104,0.25330067009201507,0.05550270057329445,0.8244810182329204,no_pools
..\data\train\no_pools\img444.jpg,61.9908,86.0792,74.944,74.0132,8.883305429849859,8.585856239187796,9.11614304407297,8.736144788177448,63.0,87.0,76.0,75.0,64.0,90.0,78.0,79.0,20.0,43.0,33.0,32.0,90.0,113.0,103.0,102.0,70.0,70.0,70.0,70.0,-0.5596695989449114,-0.5124573907389172,-0.5510388850456229,-0.5530494210785133,0.8700367601842629,1.027775289046187,0.8006454953825295,0.9367841852747043,5.146072022522844,5.099435194918831,5.180738751597399,5.120768006027288,44.680059523809526,68.875,56.65966796875,56.70703125,50.75747282608695,75.60760613207547,63.690406976744185,62.843098958333336,6.077413302277428,6.732606132075475,7.030739007994185,6.136067708333336,2.1875199999999997,3.0487958543295646,157.0,171.0,1.0,171.0,170.0,-32.07930949253404,66.25802714706829,0.4633892738612244,1.485737610490602,0.0016034575131387285,45.03836734693878,5.024489795918367,0.19684135277408704,0.04518645715297322,0.7060261848336182,no_pools
..\data\train\pools\img818.jpg,106.2312,103.7516,91.9656,100.3284,58.42854222518306,56.288303380364916,56.73392297946617,56.220122317903225,99.0,98.0,84.0,94.5,61.0,81.0,56.0,62.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,254.0,255.0,255.0,255.0,254.0,0.39179547271403015,0.4808934345642424,0.7101680919608764,0.48041167838902754,-0.7965482086254387,-0.36115995706543735,0.0069035726109838436,-0.5156906125842786,7.695466941295319,7.66753359597044,7.613395959571925,7.652189901759069,11.23046875,3.684895833333333,0.0,6.190625,19.2822265625,15.19921875,10.01953125,15.9921875,8.0517578125,11.514322916666668,10.01953125,9.8015625,0.3961574803149606,0.22195827797635734,94.0,62.0,127.0,62.0,-65.0,-0.05997808443759965,0.02341879281553,0.005805232433504867,0.9626298693765343,7.176606689252019e-06,1277.607755102041,25.400408163265308,0.04749988528991366,0.016440925764181904,0.7985757442010517,pools
..\data\train\pools\img275.jpg,109.0044,116.8412,108.5172,111.1356,57.39495082879678,59.676440766520244,64.38650249982523,59.01200227614717,105.0,114.0,102.0,107.5,132.0,139.0,0.0,50.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,254.0,255.0,255.0,255.0,254.0,0.2331494300249085,0.16152584915497006,0.37131044757078835,0.1644363537764523,-0.7564363921158757,-0.9057664289138447,-0.7250947618762704,-0.947947983337099,7.703503776140257,7.774812798001287,7.797757611988516,7.720718341572563,2.01171875,5.705915178571429,0.0,3.125,12.609375,17.076822916666668,5.733816964285714,12.052734375,10.59765625,11.370907738095239,5.733816964285714,8.927734375,0.4391370078740158,0.23307480238302491,107.0,50.0,127.0,50.0,-77.0,-0.08232835197682413,0.03572323881222824,0.005297164888089776,0.9712633736057273,5.191992387132416e-06,1119.0106122448983,23.86530612244898,0.053397130144134,0.016272871003469046,0.8405641030965488,pools
..\data\train\no_pools\img856.jpg,61.6416,88.5472,75.1968,75.0128,3.384486584402426,3.178391442223566,3.361617134654094,3.2595453916152173,62.0,89.0,75.0,75.0,62.0,90.0,75.0,75.0,45.0,71.0,58.0,58.0,72.0,99.0,86.0,85.0,27.0,28.0,28.0,27.0,-0.40315819723771684,-0.5035767288355213,-0.4436423284416489,-0.4911827690596379,0.9184097798140445,1.4759120200968425,1.2886243715013777,1.369630082713769,3.7775701551190615,3.6784101906084103,3.760132681392443,3.7126932335723573,56.89619252873563,83.9031613372093,70.83354855371901,70.90533088235294,59.905859375,86.89776451310861,72.97689892344498,72.9602471713362,3.0096668462643663,2.9946031758993144,2.1433503697259653,2.0549162889832644,5.958222222222222,16.415801753414875,161.0,161.0,1.0,161.0,160.0,-1271.3764414906134,6572.595985966947,8.193564233744857,0.5541697608674016,0.029723798392063627,8.515918367346938,2.1346938775510207,0.3857749094252623,0.10806695750917328,0.59980790203085,no_pools
..\data\train\no_pools\img276.jpg,35.1204,37.0288,39.5408,36.9936,13.177416432669949,13.060687981879056,13.361689090829797,13.054622133175666,34.0,37.0,39.0,36.0,35.0,37.0,39.0,36.0,0.0,0.0,0.0,0.0,222.0,227.0,230.0,226.0,222.0,227.0,230.0,226.0,7.560963455368855,7.717747096281001,7.627571753465914,7.85137992211468,83.83482801031107,88.92889379040453,85.0998549249723,89.27549935468994,4.589131020552914,4.527108221257413,4.518971677016125,4.421383351416437,10.5859375,11.584635416666666,13.3203125,11.6171875,21.954545454545453,23.407552083333332,26.213727678571427,24.009895833333335,11.368607954545453,11.822916666666666,12.893415178571427,12.392708333333335,0.18321592920353982,0.06555653597935315,40.0,40.0,3.0,40.0,37.0,-0.002018545081213983,0.0002928557642536768,0.08422194622601616,0.6005751948627643,0.00030931760337737924,187.03714285714287,5.126122448979593,0.2977447661181397,0.0806667343611136,0.262334241149254,no_pools
..\data\train\no_pools\img138.jpg,57.7284,75.888,82.6124,71.7224,42.42143129881405,46.37019145960042,54.887147550587834,47.04894194602042,53.0,72.0,70.0,64.0,0.0,65.0,52.0,51.0,0.0,0.0,0.0,0.0,239.0,253.0,255.0,245.0,239.0,253.0,255.0,245.0,1.3404297748641387,0.8756041001655961,0.7939063924597116,0.9256249423788726,2.358389382956875,0.9989093156678015,-0.04314340974800279,0.8286445682204273,6.989734554254459,7.342133915384824,7.5109473323061735,7.32603803595885,0.0,2.1681985294117645,2.80859375,1.076516544117647,0.0,6.368963068181818,7.001953125,4.398871527777778,0.0,4.200764538770054,4.193359375,3.322354983660131,0.30389877551020406,0.19666549361646862,66.0,53.0,23.0,53.0,30.0,-0.027174985193385987,0.008053648108680207,0.00800813344306539,0.948594413016331,1.462183234635095e-05,721.4453061224491,16.900816326530617,0.09665742725105173,0.019124964441525883,0.8383736775929898,no_pools
..\data\train\no_pools\img80.jpg,89.0788,106.3736,122.526,105.6448,13.92004994818625,15.114616205514448,16.038644705834717,14.923599865984079,91.0,108.0,125.0,108.0,91.0,114.0,134.0,109.0,34.0,51.0,69.0,51.0,132.0,151.0,168.0,150.0,98.0,100.0,99.0,99.0,-0.5482088721805158,-0.5374507308097535,-0.5877135494461676,-0.5598326359862424,0.3362681398812142,0.2322671849660014,0.19596138749454806,0.2624811012639201,5.769418206017101,5.891384575042584,5.9682185150050175,5.86856811002236,57.387276785714285,71.34801136363636,84.83837890625,70.60475852272727,66.8040081521739,81.78835227272727,95.66080729166667,81.75308388157895,9.416731366459622,10.440340909090907,10.822428385416671,11.148325358851679,1.4222747474747475,1.4234323335492494,147.0,149.0,1.0,149.0,148.0,-6.6446807632796885,9.10706725489545,0.13711193042342618,1.4538746602183892,0.00043337517768193834,71.79836734693879,6.3999999999999995,0.1556567972676822,0.032367372674154016,0.8378684196691792,no_pools
..\data\train\pools\img415.jpg,127.0308,123.8148,109.0536,119.624,53.84694096566675,52.92167515262532,57.99825106880378,54.09563590531125,118.0,110.0,94.0,107.0,88.0,90.0,69.0,81.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.37634426629382917,0.5664265969772254,0.7741030871543039,0.5662425295017549,-0.2677559330425723,0.18423116277374518,-0.004022113938122462,-0.0013911379868716267,7.462486165450175,7.373852149075875,7.452562572245723,7.389068268651338,10.732421875,10.009765625,5.19921875,8.333333333333334,28.74609375,27.5537109375,20.397135416666668,25.6640625,18.013671875,17.5439453125,15.197916666666668,17.330729166666664,0.4691137254901961,0.21173296875188466,107.0,81.0,14.0,81.0,67.0,-0.09845371870178155,0.045416067009200256,0.008064803215993848,0.9265470375093166,1.612417706942093e-05,880.5387755102041,19.062857142857144,0.08511677363919187,0.02031611896284868,0.8501061442771095,pools
..\data\train\pools\img574.jpg,89.1652,88.6928,82.2364,86.3716,44.663348608898545,44.19950257819651,45.686161088889925,44.136985776557054,92.0,89.0,77.0,86.0,105.0,95.0,69.0,96.0,0.0,0.0,0.0,0.0,227.0,251.0,255.0,244.0,227.0,251.0,255.0,244.0,0.03274789260011236,0.4037713035650584,0.9182958829767824,0.402079460342873,-0.5872561493025148,0.5340572783127877,1.7984914221956751,0.36394306491963624,7.385536492386893,7.33176618471192,7.29322708911062,7.343666773534951,0.0,1.04150390625,0.0,0.9099264705882353,7.939236111111111,8.9453125,7.1337890625,7.84375,7.939236111111111,7.90380859375,7.1337890625,6.9338235294117645,0.36940491803278686,0.1860739343097483,90.0,100.0,21.0,100.0,79.0,-0.04979682905917816,0.01803206605343924,0.00772940848159097,0.9540202112525668,1.3396262354525845e-05,489.5697959183673,14.858775510204081,0.09292652811941399,0.01859720122431758,0.8748702019800582,pools
..\data\train\no_pools\img176.jpg,112.6528,112.8932,102.3648,108.9336,56.7553438202959,56.40559009318137,57.41750012809683,56.787304840430664,108.0,107.0,98.0,104.0,101.0,101.0,0.0,99.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.39076963678269355,0.4060511643298599,0.4932427274402306,0.43316279726092877,-0.2052869283657035,-0.16667907511214786,-0.05458426746037448,-0.14387074490455865,7.678316135139466,7.664982941871677,7.651520762557922,7.677354456423213,5.013020833333333,6.025390625,0.0,3.60546875,16.34765625,17.5048828125,5.8359375,13.177734375,11.334635416666668,11.4794921875,5.8359375,9.572265625,0.4271905882352941,0.22226622449955943,104.0,99.0,201.0,99.0,-102.0,-0.07523289569804956,0.031720882754096166,0.0056275594383698585,0.9627241277391523,6.603909944336017e-06,1201.485306122449,23.9065306122449,0.06402299641070501,0.01680671411421493,0.8143220611536925,no_pools
..\data\train\no_pools\img533.jpg,46.2612,64.2116,74.7028,61.5708,5.825888306516012,5.870232145324407,6.281279500229233,5.878519146860032,46.0,64.0,74.0,61.0,47.0,64.0,72.0,63.0,23.0,43.0,52.0,39.0,76.0,94.0,106.0,92.0,53.0,51.0,54.0,53.0,0.27206751900491644,0.36919191201714174,0.3802183919356847,0.37016438397637536,1.641307036841126,1.555738976551532,1.2694993024099306,1.6490177907818664,4.533254109929859,4.54617176220413,4.6522511484726,4.543387323962854,36.74289772727273,54.836519281914896,64.72574013157895,51.7696533203125,40.64018038617886,58.75450721153846,68.6669921875,55.844797036082475,3.8972826589061356,3.917987929623564,3.941252055921055,4.0751437157699755,2.047162264150943,3.5760484313075795,106.0,115.0,1.0,115.0,114.0,-28.078186180698996,50.922066727194846,1.2393951810893555,1.371355639855951,0.004465359974284211,28.383673469387755,3.964081632653061,0.24036095939816965,0.06319746197699078,0.5885512668724641,no_pools
..\data\train\pools\img238.jpg,93.7848,97.5632,85.2832,91.8692,54.10294713747117,50.76214737144204,52.17827706776068,49.98724728728318,81.0,94.0,75.0,83.0,168.0,93.0,0.0,67.0,0.0,0.0,0.0,0.0,242.0,240.0,249.0,226.0,242.0,240.0,249.0,226.0,0.3928723305148308,0.3481559914641933,0.8631822920320998,0.3591588976091123,-0.9987481244190088,-0.46815313132257463,0.45916802166413406,-0.7384846890648205,7.483043676380738,7.533250843956216,7.458732307944607,7.484753405059937,4.552083333333333,6.145833333333333,0.0,3.7640625,13.109375,12.96875,6.721875,12.88515625,8.557291666666668,6.822916666666667,6.721875,9.12109375,0.4582761061946903,0.24225167521126817,94.0,75.0,8.0,75.0,67.0,-0.1040295782366506,0.046939652397169504,0.00807187547341217,1.0343267068603603,1.1951953632682866e-05,760.0567346938777,18.3530612244898,0.08212449250968809,0.017805464580561012,0.8484542422541389,pools
..\data\train\pools\img681.jpg,94.4644,95.324,90.4892,93.0856,34.323763381074635,33.93650282512917,37.68852721134112,34.329518968957316,88.0,91.0,85.0,89.0,81.0,85.0,63.0,76.0,0.0,0.0,0.0,0.0,212.0,209.0,204.0,208.0,212.0,209.0,204.0,208.0,-0.0031481036991169373,-0.18939736498873547,0.015550365782457111,-0.07977681637262413,-0.27922657385327465,0.16386788623673842,-0.6478333181787543,-0.11708072665800806,6.939706195425905,6.892774956465498,7.0729824400699,6.9924830817952035,12.875,8.69921875,5.411458333333333,9.145833333333334,29.416666666666668,24.473958333333332,23.119791666666668,26.133928571428573,16.541666666666668,15.774739583333332,17.708333333333336,16.98809523809524,0.5485519230769231,0.21576169126311284,109.0,93.0,5.0,93.0,88.0,-0.19037972639249534,0.10222617682673243,0.014557523313609468,1.029680430726789,3.375028099839028e-05,567.695918367347,15.66,0.09591235220961443,0.02115372819567337,0.7595650198046797,pools
..\data\train\pools\img1198.jpg,113.5896,116.3748,102.9516,110.6592,55.86479009036014,50.999128668635116,55.355581989895114,53.10659333227843,116.0,114.0,102.0,113.5,145.0,74.0,57.0,131.0,0.0,0.0,0.0,1.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,254.0,0.18812229119622417,0.3489050775770203,0.3620654817798536,0.2786092319890233,-0.9142628210287911,-0.4352076025027425,-0.6342499528991574,-0.6406524880113831,7.623695810302367,7.565699890073732,7.630369018822247,7.5912285741273,17.115885416666668,19.9462890625,9.23828125,16.4765625,26.5546875,32.302734375,18.626302083333332,25.8779296875,9.438802083333332,12.3564453125,9.388020833333332,9.4013671875,0.43328188976377957,0.20985606459943734,113.0,131.0,5.0,131.0,126.0,-0.07865016294257968,0.03361218885593885,0.006013920446400893,0.95494970211638,7.991781874494563e-06,797.0171428571427,18.178775510204083,0.07600513997338851,0.017565252890897973,0.8573077147387193,pools
